41490.74626,5885.69
41490.74661,5913.73
41490.74696,5943.6
41490.7473,5973.47
41490.74765,6000.6
41490.74802,6034.74
41490.74834,6059.73
41490.74869,6085.64
41490.74904,6119.47
41490.74939,6152.69
41490.74973,6188.66
41490.75008,6230.72
41490.75043,6273.7
41490.75078,6319.72
41490.75112,6368.8
41490.75147,6421.53
41490.75182,6477.61
41490.75216,6534.61
41490.75251,6589.78
41490.75286,6647.69
41490.75321,6701.64
41490.75355,6752.84
41490.7539,6800.7
41490.75425,6848.86
41490.75459,6890.61
41490.75494,6930.85
41490.75529,6963.77
41490.75564,6998.82
41490.75598,7034.78
41490.75633,7070.75
41490.75668,7111.59
41490.75703,7154.88
41490.75737,7200.9
41490.75772,7247.84
41490.75807,7298.74
41490.75841,7348.73
41490.75876,7400.85
41490.75911,7449.92
41490.75946,7492.9
41490.75983,7534.66
41490.76015,7573.67
41490.7605,7611.77
41490.76084,7646.82
41490.76119,7678.83
41490.76154,7711.74
41490.76189,7748.93
41490.76223,7790.69
41490.76258,7841.89
41490.76293,7897.98
41490.76328,7957.72
41490.76362,8014.72
41490.76397,8068.97
41490.76432,8122.92
41490.76466,8173.82
41490.76501,8226.86
41490.76536,8271.97
41490.76571,8314.03
41490.76605,8364.93
41490.7664,8421.01
41490.76675,8478.01
41490.76709,8538.97
41490.76744,8606.03
41490.76779,8677.05
41490.76814,8748.98
41490.76852,8816.95
41490.76883,8881.87
41490.76918,8938.87
41490.76953,8987.03
41490.76987,9030
41490.77022,9068.1
41490.77057,9101.02
41490.77091,9132.11
41490.77126,9165.03
41490.77161,9203.13
41490.77196,9246.11
41490.7723,9293.96
41490.77265,9343.03
41490.773,9393.02
41490.77334,9446.97
41490.7737,9499.09
41490.77404,9548.16
41490.77439,9596.93
41490.77473,9649.05
41490.77508,9701.17
41490.77543,9761.22
41490.77578,9825.23
41490.77682,10025.18
41490.77716,10074.25
41490.77751,10116.01
41490.77786,10149.23
41490.77821,10182.15
41490.77855,10220.25
41490.7789,10262.01
41490.77926,10313.21
41490.77959,10368.08
41490.77994,10433.3
41490.78029,10505.24
41490.78064,10592.1
41490.78098,10674.1
41490.78133,10751.21
41490.78168,10809.12
41490.78203,10862.16
41490.78238,10914.28
41490.78272,10968.23
41490.78307,11019.13
41490.78376,11116.36
41490.78411,11165.13
41490.78446,11219.38
41490.7848,11280.34
41490.78515,11348.31
41490.7855,11420.25
41490.78584,11498.28
41490.78619,11574.17
41490.78654,11653.42
41490.78689,11730.23
41490.78723,11801.25
41490.78758,11870.44
41490.78793,11930.48
41490.78828,11990.22
41490.78862,12040.21
41490.78897,12086.23
41490.79001,12243.51
41490.79036,12302.34
41490.79071,12367.26
41490.79105,12431.27
41490.7914,12490.4
41490.79175,12546.48
41490.79209,12599.52
41490.79244,12651.33
41490.79279,12706.5
41490.79314,12764.41
41490.79348,12824.46
41490.79383,12884.51
41490.79418,12951.56
41490.79453,13019.53
41490.79487,13091.46
41490.79557,13240.51
41490.7958,13165.53
41490.7964,13314.58
41490.79661,13455.4
41490.79677,13387.43
41490.79696,13521.54
41490.7973,13589.51
41490.79765,13652.6
41490.798,13714.48
41490.79834,13774.52
41490.79869,13832.43
41490.79904,13894.61
41490.79939,13953.74
41490.79973,14008.61
41490.80008,14065.61
41490.80043,14121.69
41490.80078,14179.6
41490.80112,14241.78
41490.80147,14301.52
41490.80182,14363.7
41490.80216,14429.54
41490.80251,14491.72
41490.80321,14617.6
41490.80355,14675.82
41490.8039,14732.81
41490.80425,14789.81
41490.80459,14843.76
41490.80494,14898.62
41490.80529,14959.58
41490.80598,15100.71
41490.80633,15178.74
41490.80668,15256.76
41490.80703,15334.79
41490.80737,15419.83
41490.80772,15501.82
41490.80807,15577.72
41490.80841,15662.76
41490.80876,15736.82
41490.80911,15802.97
41490.80946,15867.89
41490.8098,15935.86
41490.81019,16007.79
41490.8105,16082.77
41490.81084,16155.92
41490.81119,16226.94
41490.81154,16291.86
41490.81189,16358.92
41490.81223,16429.94
41490.81258,16500.96
41490.81293,16575.02
41490.81328,16643.91
41490.81362,16710.05
41490.81397,16772.84
41490.81432,16840.81
41490.81466,16918.84
41490.81501,16981.93
41490.81536,17048.07
41490.81571,17120.01
41490.81605,17191.94
41490.8164,17269.05
41490.81675,17340.99
41490.81709,17412.92
41490.81744,17479.06
41490.81779,17544.9
41490.81814,17608.91
41490.81848,17675.05
41490.81883,17742.1
41490.81918,17816.17
41490.81953,17890.24
41490.81987,17971.01
41490.82022,18048.12
41490.82057,18117.01
41490.82091,18178.27
41490.82126,18244.11
41490.82161,18306.29
41490.82196,18371.21
41490.8223,18440.1
41490.82265,18512.03
41490.823,18587.31
41490.82334,18660.16
41490.82369,18733.31
41490.82404,18801.28
41490.82439,18868.34
41490.82473,18929.3
41490.82508,18995.14
41490.82543,19063.11
41490.82578,19128.33
41490.82612,19196.3
41490.82647,19264.27
41490.82682,19333.16
41490.82716,19399.3
41490.82751,19461.18
41490.82786,19528.23
41490.82821,19595.29
41490.82855,19665.39
41490.8289,19740.37
41490.82925,19819.32
41490.82959,19896.43
41490.82994,19971.41
41490.83029,20039.38
41490.83064,20106.44
41490.83098,20172.27
41490.83133,20233.23
41490.83203,20359.42
41490.83234,20298.46
41490.83272,20480.43
41490.83307,20545.35
41490.83313,20421.3
41490.83341,20616.37
41490.83376,20683.42
41490.83411,20758.4
41490.83446,20830.34
41490.8348,20910.5
41490.83515,20986.39
41490.8355,21060.46
41490.83584,21128.43
41490.83619,21194.57
41490.83654,21256.45
41490.83689,21313.44
41490.83723,21377.45
41490.83758,21440.55
41490.83793,21513.39
41490.83828,21590.51
41490.83862,21666.71
41490.83897,21738.64
41490.83932,21807.53
41490.84001,21925.48
41490.84036,21984.61
41490.84042,21867.57
41490.84105,22113.54
41490.8414,22182.73
41490.84146,22044.66
41490.84175,22252.53
41490.84209,22320.5
41490.84244,22383.6
41490.84279,22439.68
41490.84314,22494.54
41490.84348,22554.59
41490.84383,22621.65
41490.84418,22694.8
41490.84453,22772.83
41490.84487,22856.65
41490.84522,22933.76
41490.84557,23010.88
41490.84591,23080.68
41490.84626,23142.85
41490.84661,23197.72
41490.84696,23249.84
41490.8473,23299.83
41490.848,23418.7
41490.84825,23356.82
41490.84834,23489.72
41490.84869,23566.83
41490.84904,23646.69
41490.84973,23790.86
41490.85008,23854.87
41490.85043,23918.88
41490.85078,23980.75
41490.85112,24042.93
41490.85147,24107.85
41490.85182,24177.96
41490.85216,24247.75
41490.85286,24384
41490.85321,24451.06
41490.85355,24516.89
41490.85425,24647.04
41490.85448,24583.03
41490.85459,24711.96
41490.85494,24775.06
41490.85529,24836.93
41490.85564,24901.86
41490.85598,24968.91
41490.85633,25036.88
41490.85668,25110.95
41490.85703,25192.02
41490.85737,25273.1
41490.85772,25349
41490.85807,25422.15
41490.85841,25487.99
41490.85876,25545.9
41490.85911,25600.15
41490.8598,25712.01
41490.85986,25651.97
41490.86015,25781.2
41490.86084,25943.05
41490.8612,26025.04
41490.86154,26096.06
41490.86189,26167.08
41490.86223,26235.05
41490.86258,26302.11
41490.86293,26367.03
41490.86328,26431.04
41490.86362,26498.09
41490.86397,26568.2
41490.86432,26638.3
41490.86466,26709.32
41490.86501,26776.07
41490.86536,26846.17
41490.86571,26911.1
41490.86605,26975.1
41490.8664,27039.11
41490.86675,27104.34
41490.86709,27166.21
41490.86744,27229.31
41490.86779,27293.32
41490.86814,27360.37
41490.86848,27429.26
41490.86883,27499.36
41490.86953,27650.24
41490.86987,27728.27
41490.87022,27806.29
41490.87057,27878.23
41490.87091,27948.33
41490.87126,28010.21
41490.87161,28068.42
41490.8723,28187.29
41490.87265,28247.34
41490.873,28312.26
41490.87369,28451.56
41490.87404,28516.48
41490.87439,28581.4
41490.87473,28645.41
41490.87508,28709.42
41490.87543,28778.3
41490.87578,28850.54
41490.87612,28926.43
41490.87647,29002.33
41490.87682,29068.47
41490.87716,29127.6
41490.87751,29182.47
41490.87786,29236.42
41490.87821,29292.5
41490.87855,29349.5
41490.8789,29412.59
41490.87925,29481.48
41490.87959,29556.46
41490.87994,29638.45
41490.88029,29721.66
41490.88064,29796.64
41490.88098,29864.61
41490.88133,29923.74
41490.88168,29980.74
41490.88263,30038.65
41490.88296,30106.62
41490.88307,30248.66
41490.88341,30320.59
41490.88376,30390.69
41490.88411,30452.57
41490.8848,30578.76
41490.88515,30648.55
41490.8855,30716.83
41490.88619,30841.8
41490.88632,30780.84
41490.88689,30937.81
41490.88723,30982.62
41490.88758,31032.6
41490.88793,31092.65
41490.88828,31162.75
41490.88862,31240.78
41490.88897,31316.68
41490.88932,31383.73
41490.88966,31433.72
41490.89001,31465.72
41490.89071,31510.83
41490.89095,31488.89
41490.8914,31595.87
41490.89175,31671.77
41490.89209,31764.73
41490.89244,31861.96
41490.89279,31949.75
41490.89314,32019.85
41490.89352,32066.79
41490.89383,32093.92
41490.89453,32133.84
41490.89484,32112.81
41490.89522,32222.85
41490.89557,32286.85
41490.89626,32438.95
41490.89655,32364.88
41490.8973,32620
41490.89765,32659.93
41490.898,32696.81
41490.89869,32784.9
41490.89894,32737.04
41490.89904,32840.07
41490.89939,32897.98
41490.89973,32954.98
41490.90043,33057.08
41490.90074,33008.93
41490.90133,33104.94
41490.90147,33204
41490.90242,33254.9
41490.90251,33370.11
41490.90271,33310.07
41490.90286,33417.97
41490.90355,33508.19
41490.90381,33463.99
41490.90425,33602.07
41490.90459,33652.97
41490.90494,33711.18
41490.90529,33772.14
41490.90598,33886.14
41490.90605,33829.14
41490.90633,33942.22
41490.90737,34104.07
41490.90766,34053.17
41490.90807,34175.09
41490.90823,34145.22
41490.90881,34200.08
41490.90911,34257.08
41490.9098,34348.22
41490.90997,34224.16
41490.91015,34401.25
41490.9105,34448.19
41490.91119,34534.14
41490.9115,34494.22
41490.91223,34634.12
41490.91258,34667.04
41490.91328,34726.17
41490.91354,34697.21
41490.91426,34755.12
41490.91463,34783.17
41490.91501,34878.26
41490.91536,34915.14
41490.91571,34957.21
41490.91605,34997.14
41490.91675,35049.26
41490.91744,35088.27
41490.91758,35069.37
41490.91779,35108.39
41490.91865,35135.21
41490.91883,35193.12
41490.91918,35213.24
41490.91987,35247.38
41490.92022,35264.14
41490.92057,35284.26
41490.92126,35355.28
41490.9215,35312.3
41490.92161,35405.26
41490.92196,35451.29
41490.9223,35486.34
41490.923,35539.38
41490.92334,35565.28
41490.92369,35597.29
41490.92404,35632.34
41490.92439,35674.4
41490.92473,35720.43
41490.92543,35794.19
41490.92575,35759.44
41490.92612,35839.3
41490.92647,35860.33
41490.92682,35884.41
41490.92716,35910.32
41490.92786,35992.31
41490.92803,35948.42
41490.92821,36043.21
41490.9289,36125.51
41490.92925,36149.28
41490.92959,36161.47
41490.92994,36168.48
41490.93029,36177.32
41490.93133,36288.27
41490.93179,36235.23
41490.93237,36443.41
41490.93272,36476.33
41490.93296,36342.52
41490.93341,36528.45
41490.93376,36549.48
41490.93446,36622.33
41490.93456,36581.49
41490.9348,36665.31
41490.93519,36706.45
41490.93584,36770.46
41490.93594,36741.51
41490.93619,36792.41
41490.93654,36810.39
41490.93689,36827.46
41490.93723,36844.53
41490.93758,36857.33
41490.93793,36871.35
41490.93862,36906.4
41490.93897,36930.48
41490.93929,36886.59
41490.93966,36974.37
41490.94001,36995.4
41490.94036,37013.39
41490.94071,37022.53
41490.94105,37029.54
41490.9414,37037.47
41490.94175,37046.61
41490.94244,37082.58
41490.94314,37125.55
41490.94339,37104.52
41490.94383,37169.45
41490.94418,37201.45
41490.94453,37232.54
41490.94487,37272.47
41490.94557,37344.4
41490.94572,37311.48
41490.94591,37365.43
41490.94626,37380.67
41490.94661,37389.51
41490.94696,37393.47
41490.9473,37385.55
41490.94765,37372.44
41490.94834,37374.58
41490.94869,37400.48
41490.94904,37429.44
41490.94939,37444.68
41490.94973,37448.64
41490.95008,37439.5
41490.95043,37417.55
41490.95147,37386.46
41490.95177,37382.5
41490.95216,37418.47
41490.95251,37432.49
41490.95286,37443.46
41490.95321,37454.43
41490.95355,37459.62
41490.9539,37456.57
41490.95425,37445.59
41490.95494,37402.62
41490.95532,37425.48
41490.95564,37358.42
41490.95598,37345.62
41490.95633,37341.66
41490.95668,37346.53
41490.95703,37358.42
41490.95737,37377.62
41490.95772,37396.52
41490.95807,37415.42
41490.95841,37429.44
41490.95876,37440.41
41490.95946,37461.44
41490.9598,37477.6
41490.96015,37495.58
41490.9605,37517.53
41490.96084,37540.69
41490.96119,37557.46
41490.96154,37568.43
41490.96223,37570.56
41490.96293,37553.49
41490.96328,37553.49
41490.96365,37549.53
41490.96397,37552.58
41490.96432,37562.64
41490.96466,37570.56
41490.96501,37577.57
41490.96536,37576.66
41490.96571,37568.43
41490.96605,37556.54
41490.96709,37509.6
41490.96737,37523.62
41490.96744,37501.68
41490.96779,37493.45
41490.96802,37540.69
41490.96814,37476.68
41490.96848,37463.58
41490.96918,37442.55
41490.96953,37445.59
41490.96987,37454.43
41490.97022,37466.63
41490.97091,37499.54
41490.97126,37505.64
41490.97139,37484.61
41490.97161,37505.64
41490.97196,37497.41
41490.9723,37485.52
41490.97265,37474.55
41490.973,37464.49
41490.97334,37459.62
41490.97369,37455.65
41490.97404,37450.47
41490.97439,37447.42
41490.97508,37444.68
41490.97543,37442.55
41490.97558,37445.59
41490.97578,37437.67
41490.97612,37427.61
41490.97685,37414.5
41490.97751,37424.56
41490.97774,37417.55
41490.97786,37427.61
41490.97855,37461.44
41490.9789,37483.39
41490.97906,37437.67
41490.97925,37516.61
41490.97994,37566.6
41490.98029,37588.55
41490.98064,37596.47
41490.98098,37587.63
41490.98133,37567.51
41490.98168,37536.42
41490.98203,37512.65
41490.98237,37492.53
41490.98272,37487.66
41490.98307,37499.54
41490.98341,37523.62
41490.98376,37552.58
41490.98458,37582.45
41490.9848,37617.5
41490.98515,37627.56
41490.9855,37627.56
41490.98584,37631.52
41490.98654,37610.49
41490.9866,37621.46
41490.98689,37602.57
41490.98723,37587.63
41490.98758,37575.44
41490.98828,37538.56
41490.98897,37496.5
41490.98932,37489.49
41490.98966,37491.62
41490.99036,37525.45
41490.99052,37503.51
41490.99071,37552.58
41490.9914,37587.63
41490.9916,37576.66
41490.99209,37578.49
41490.99244,37568.43
41490.99279,37563.55
41490.99314,37554.41
41490.99348,37547.4
41490.99383,37544.65
41490.99418,37544.65
